Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
 [166] StackElement::StackElement() [207] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base() [83] std::_List_node<StackElement>* std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_create_node<StackElement const&>(StackElement const&)
  [23] StackElement::~StackElement() [174] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base(std::_Deque_base<StackElement, std::allocator<StackElement> >&&) [158] void std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_initialize_dispatch<std::_List_const_iterator<StackElement> >(std::_List_const_iterator<StackElement>, std::_List_const_iterator<StackElement>, std::__false_type)
 [171] StackElement::operator=(StackElement const&) [175] std::_Deque_base<StackElement, std::allocator<StackElement> >::_Deque_base(std::_Deque_base<StackElement, std::allocator<StackElement> >&&, std::integral_constant<bool, true>) [84] std::__cxx11::list<StackElement, std::allocator<StackElement> >::end()
 [195] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [100] std::_Deque_base<StackElement, std::allocator<StackElement> >::~_Deque_base() [55] std::__cxx11::list<StackElement, std::allocator<StackElement> >::begin()
  [87] __gnu_cxx::new_allocator<StackElement>::deallocate(StackElement*, unsigned long) [60] void std::_Destroy_aux<false>::__destroy<StackElement*>(StackElement*, StackElement*) [58] std::__cxx11::list<StackElement, std::allocator<StackElement> >::front()
 [141] void __gnu_cxx::new_allocator<StackElement>::destroy<StackElement>(StackElement*) [40] std::_List_iterator<StackElement>::_List_iterator(std::__detail::_List_node_base*) [169] std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_erase(std::_List_iterator<StackElement>)
  [88] __gnu_cxx::new_allocator<StackElement>::allocate(unsigned long, void const*) [29] std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>::_Deque_iterator(std::_Deque_iterator<StackElement, StackElement const&, StackElement const*> const&) [85] void std::__cxx11::list<StackElement, std::allocator<StackElement> >::_M_insert<StackElement const&>(std::_List_iterator<StackElement>, StackElement const&)
 [136] void __gnu_cxx::new_allocator<StackElement>::construct<StackElement, StackElement const&>(StackElement*, StackElement const&) [53] std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>::_Deque_iterator<std::_Deque_iterator<StackElement, StackElement&, StackElement*>, void>(std::_Deque_iterator<StackElement, StackElement&, StackElement*> const&) [170] std::__cxx11::list<StackElement, std::allocator<StackElement> >::pop_front()
  [51] __gnu_cxx::new_allocator<StackElement>::new_allocator(__gnu_cxx::new_allocator<StackElement> const&) [36] std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>::operator++() [167] std::__cxx11::list<StackElement, std::allocator<StackElement> >::push_back(StackElement const&)
 [202] __gnu_cxx::new_allocator<StackElement>::new_allocator() [47] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::_M_set_node(StackElement**) [159] std::__cxx11::list<StackElement, std::allocator<StackElement> >::list(std::__cxx11::list<StackElement, std::allocator<StackElement> > const&)
  [49] __gnu_cxx::new_allocator<StackElement>::~new_allocator() [34] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::_S_buffer_size() [212] std::__cxx11::list<StackElement, std::allocator<StackElement> >::list()
  [89] __gnu_cxx::new_allocator<StackElement*>::deallocate(StackElement**, unsigned long) [8] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::_Deque_iterator(std::_Deque_iterator<StackElement, StackElement&, StackElement*> const&) [148] std::__cxx11::list<StackElement, std::allocator<StackElement> >::~list()
  [90] __gnu_cxx::new_allocator<StackElement*>::allocate(unsigned long, void const*) [48] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::_Deque_iterator() [190] std::__cxx11::stod(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*)
  [42] __gnu_cxx::new_allocator<StackElement*>::new_allocator() [14] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::operator--() [199] std::__cxx11::to_string(double)
  [43] __gnu_cxx::new_allocator<StackElement*>::~new_allocator() [37] std::_Deque_iterator<StackElement, StackElement&, StackElement*>::operator++() [149] std::__detail::_List_node_header::_M_init()
  [68] __gnu_cxx::new_allocator<std::_List_node<StackElement> >::deallocate(std::_List_node<StackElement>*, unsigned long) [73] std::__allocated_ptr<std::allocator<std::_List_node<StackElement> > >::__allocated_ptr(std::allocator<std::_List_node<StackElement> >&, std::_List_node<StackElement>*) [150] std::__detail::_List_node_header::_List_node_header()
  [69] void __gnu_cxx::new_allocator<std::_List_node<StackElement> >::destroy<StackElement>(StackElement*) [74] std::__allocated_ptr<std::allocator<std::_List_node<StackElement> > >::~__allocated_ptr() [38] void std::_Construct<StackElement, StackElement const&>(StackElement*, StackElement const&)
  [70] __gnu_cxx::new_allocator<std::_List_node<StackElement> >::allocate(unsigned long, void const*) [75] std::__allocated_ptr<std::allocator<std::_List_node<StackElement> > >::operator=(decltype(nullptr)) [20] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  [71] void __gnu_cxx::new_allocator<std::_List_node<StackElement> >::construct<StackElement, StackElement const&>(StackElement*, StackElement const&) [101] std::allocator_traits<std::allocator<StackElement> >::deallocate(std::allocator<StackElement>&, StackElement*, unsigned long) [17] StackElement* std::__addressof<StackElement>(StackElement&)
 [130] __gnu_cxx::new_allocator<std::_List_node<StackElement> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<StackElement> > const&) [119] std::allocator_traits<std::allocator<StackElement> >::select_on_container_copy_construction(std::allocator<StackElement> const&) [86] std::allocator<std::_List_node<StackElement> >* std::__addressof<std::allocator<std::_List_node<StackElement> > >(std::allocator<std::_List_node<StackElement> >&)
 [203] __gnu_cxx::new_allocator<std::_List_node<StackElement> >::new_allocator() [142] void std::allocator_traits<std::allocator<StackElement> >::destroy<StackElement>(std::allocator<StackElement>&, StackElement*) [183] void std::__alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&)
 [127] __gnu_cxx::new_allocator<std::_List_node<StackElement> >::~new_allocator() [102] std::allocator_traits<std::allocator<StackElement> >::allocate(std::allocator<StackElement>&, unsigned long) [12] std::__deque_buf_size(unsigned long)
 [114] __gnu_cxx::__alloc_traits<std::allocator<StackElement>, StackElement>::_S_select_on_copy(std::allocator<StackElement> const&) [137] void std::allocator_traits<std::allocator<StackElement> >::construct<StackElement, StackElement const&>(std::allocator<StackElement>&, StackElement*, StackElement const&) [184] void std::__do_alloc_on_move<std::allocator<StackElement> >(std::allocator<StackElement>&, std::allocator<StackElement>&, std::integral_constant<bool, true>)
 [151] __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<StackElement> >, std::_List_node<StackElement> >::_S_select_on_copy(std::allocator<std::_List_node<StackElement> > const&) [103] std::allocator_traits<std::allocator<StackElement*> >::deallocate(std::allocator<StackElement*>&, StackElement**, unsigned long) [123] std::_Deque_iterator<StackElement, StackElement&, StackElement*> std::uninitialized_copy<std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement&, StackElement*> >(std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement&, StackElement*>)
  [30] __gnu_cxx::__aligned_membuf<StackElement>::_M_ptr() [104] std::allocator_traits<std::allocator<StackElement*> >::allocate(std::allocator<StackElement*>&, unsigned long) [21] std::iterator_traits<char*>::iterator_category std::__iterator_category<char*>(char* const&)
  [31] __gnu_cxx::__aligned_membuf<StackElement>::_M_addr() [76] std::allocator_traits<std::allocator<std::_List_node<StackElement> > >::deallocate(std::allocator<std::_List_node<StackElement> >&, std::_List_node<StackElement>*, unsigned long) [124] std::_Deque_iterator<StackElement, StackElement&, StackElement*> std::__uninitialized_copy_a<std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement&, StackElement*>, StackElement>(std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement const&, StackElement const*>, std::_Deque_iterator<StackElement, StackElement&, StackElement*>, std::allocator<StackElement>&)
